Query, Precision, Recall, F1, MeanPrecision, MeanPrecision@10, NDCG
10,1.0,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0
13,0.06666666666666667,0.08333333333333333,0.07407407407407407,0.1,0.1,0.6934264036172708
37,0.06666666666666667,0.013422818791946308,0.0223463687150838,0.017857142857142856,0.0,0.23804249344387712
4,0.0,0.0,0.0,0.0,0.0,0.0
26,0.36666666666666664,0.23404255319148937,0.2857142857142857,0.5264069264069264,0.5091836734693878,0.7795876495762023
21,0.3,0.1125,0.16363636363636366,0.48806008806008805,0.62,0.785269113473184
17,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
24,0.5333333333333333,0.6153846153846154,0.5714285714285715,0.48997393413633816,0.42116402116402113,0.6529026339703088
11,0.06666666666666667,0.018018018018018018,0.028368794326241134,0.023809523809523808,0.0,0.30554831572605856
50,0.26666666666666666,0.026490066225165563,0.048192771084337345,0.15608577603428864,0.0,0.36702608402798786
5,0.03333333333333333,0.041666666666666664,0.037037037037037035,0.0,0.0,0.43067655807339306
1,0.4,0.1518987341772152,0.2201834862385321,0.6804006179006179,0.8,0.9281007456787506
42,0.03333333333333333,0.0014347202295552368,0.002751031636863824,0.0,0.0,0.5
36,0.9333333333333333,0.11023622047244094,0.19718309859154928,0.800358062077115,0.5844246031746032,0.8930863823871552
45,0.03333333333333333,0.00641025641025641,0.010752688172043012,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
43,0.03333333333333333,0.005128205128205128,0.008888888888888889,0.0,0.0,0.5
19,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
34,0.03333333333333333,0.03225806451612903,0.03278688524590164,0.0,0.0,0.3562071871080222
47,0.03333333333333333,0.0027397260273972603,0.005063291139240506,0.0,0.0,0.2037950470905062
12,0.2,0.0234375,0.04195804195804196,0.6108058608058607,0.75,0.9242940609333796
28,0.03333333333333333,0.07692307692307693,0.046511627906976744,0.0,0.0,1.0
38,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06666666666666667,0.022222222222222223,0.03333333333333333,0.023809523809523808,0.0,0.23712191210878772
18,1.0,1.0,1.0,0.0,0.0,1.0
41,0.3,0.015463917525773196,0.029411764705882353,0.15837688705504796,0.0,0.4186596656966761
27,0.03333333333333333,0.034482758620689655,0.03389830508474576,0.0,0.0,1.0
49,0.16666666666666666,0.0684931506849315,0.0970873786407767,0.39499999999999996,0.4270833333333333,0.6952971929640485
35,0.36666666666666664,0.04059040590405904,0.07308970099667773,0.42825662469625314,0.6041666666666666,0.8143844645322127
30,0.03333333333333333,0.006060606060606061,0.010256410256410256,0.0,0.0,1.0
7,0.23333333333333334,0.06086956521739131,0.09655172413793105,0.6142857142857144,0.6142857142857144,0.8409783535922071
29,0.03333333333333333,0.023255813953488372,0.0273972602739726,0.0,0.0,0.5
16,0.2,0.04081632653061224,0.06779661016949151,0.25882173382173385,0.26666666666666666,0.5792915299618873
33,0.0,0.0,0.0,0.0,0.0,0.0
25,0.03333333333333333,0.03125,0.03225806451612904,0.0,0.0,0.38685280723454163
9,0.8666666666666667,0.22608695652173913,0.3586206896551724,0.7135669713023522,0.47091836734693876,0.7881886882214928
22,0.0,0.0,0.0,0.0,0.0,0.0
6,0.9333333333333333,0.2978723404255319,0.4516129032258065,0.9494689464094047,0.9,0.9971978139754586
32,0.1,0.006048387096774193,0.011406844106463879,0.04565217391304347,0.0,0.25781119105812206
44,0.4666666666666667,0.02157164869029276,0.041237113402061855,0.48969750293279707,0.47222222222222215,0.6399808321993513
46,0.7666666666666667,0.116751269035533,0.20264317180616742,0.8447474767086814,0.9,0.9747466271466124
40,0.1,0.010830324909747292,0.019543973941368076,0.1037037037037037,0.05555555555555555,0.3756063953342777
8,0.06666666666666667,0.012422360248447204,0.02094240837696335,0.019230769230769232,0.0,0.21568732365732812
20,0.06666666666666667,0.017241379310344827,0.027397260273972605,0.03571428571428571,0.0,0.6279790124049077
48,0.1,0.01935483870967742,0.032432432432432434,0.2333333333333333,0.25,0.8042002401773756
2,0.2,0.0594059405940594,0.0916030534351145,0.543859649122807,0.6,0.9162407775234312
23,0.1,0.0189873417721519,0.031914893617021274,0.1111111111111111,0.125,0.7287430538989124
Avg,0.2133333333333333,0.08910804259059167,0.10888910918649568,0.21058122011810262,0.20274674981103552,0.5271386111358743
