Query, Precision, Recall, F1, MeanPrecision, MeanPrecision@10, NDCG
10,1.0,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0
13,0.06,0.125,0.08108108108108109,0.08888888888888889,0.1,0.6038556870095054
37,0.12,0.040268456375838924,0.06030150753768844,0.058548376184908525,0.0,0.30583341978874373
4,0.0,0.0,0.0,0.0,0.0,0.0
26,0.28,0.2978723404255319,0.288659793814433,0.4079823071419709,0.41999999999999993,0.7408966615907128
21,0.2,0.125,0.15384615384615385,0.38832871915318723,0.65,0.7151648154357801
17,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
24,0.28,0.5384615384615384,0.3684210526315789,0.37843621151891826,0.13095238095238096,0.530421272206253
11,0.02,0.009009009009009009,0.012422360248447204,0.0,0.0,0.38685280723454163
50,0.14,0.023178807947019868,0.03977272727272727,0.20184151749854723,0.26964285714285713,0.509951742071758
5,0.0,0.0,0.0,0.0,0.0,0.0
1,0.24,0.1518987341772152,0.18604651162790697,0.6804006179006179,0.8,0.9281007456787506
42,0.04,0.0028694404591104736,0.005354752342704151,0.012195121951219513,0.0,0.3427245117076845
36,0.88,0.1732283464566929,0.28947368421052627,0.7815608434822768,0.5844246031746032,0.8987477879746598
45,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
43,0.02,0.005128205128205128,0.00816326530612245,0.0,0.0,0.5
19,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
34,0.02,0.03225806451612903,0.024691358024691357,0.0,0.0,0.3562071871080222
47,0.02,0.0027397260273972603,0.004819277108433735,0.0,0.0,0.23137821315975915
12,0.18,0.03515625,0.058823529411764705,0.4908324273649351,0.75,0.7488583999091021
28,0.02,0.07692307692307693,0.03174603174603175,0.0,0.0,1.0
38,0.0,0.0,0.0,0.0,0.0,0.0
15,0.04,0.022222222222222223,0.028571428571428574,0.023809523809523808,0.0,0.23712191210878772
18,1.0,1.0,1.0,0.0,0.0,1.0
41,0.18,0.015463917525773196,0.028481012658227847,0.14647711756582724,0.0,0.4131447241578886
27,0.02,0.034482758620689655,0.02531645569620253,0.0,0.0,1.0
49,0.08,0.0547945205479452,0.06504065040650406,0.20476190476190476,0.20476190476190476,0.6455641918910032
35,0.08,0.014760147601476014,0.024922118380062308,0.15072278911564624,0.25,0.6343857331820827
30,0.0,0.0,0.0,0.0,0.0,0.0
7,0.12,0.05217391304347826,0.07272727272727272,0.06334621732567818,0.0,0.3071750625770954
29,0.02,0.023255813953488372,0.02150537634408602,0.0,0.0,0.1905514124267734
16,0.1,0.034013605442176874,0.050761421319796954,0.10722222222222225,0.1,0.46375346566230036
33,0.0,0.0,0.0,0.0,0.0,0.0
25,0.04,0.0625,0.048780487804878044,0.015151515151515152,0.0,0.29170721973368213
9,0.72,0.3130434782608696,0.4363636363636364,0.6792774890050173,0.35568783068783066,0.7722283396772079
22,0.0,0.0,0.0,0.0,0.0,0.0
6,0.8409090909090909,0.39361702127659576,0.5362318840579711,0.9377451823940451,0.9,0.9934637847788821
32,0.0,0.0,0.0,0.0,0.0,0.0
44,0.06,0.004622496147919877,0.008583690987124463,0.27777777777777773,0.27777777777777773,0.5935568251204684
46,0.7,0.17766497461928935,0.2834008097165992,0.6637107539337076,0.5427579365079365,0.8475253723298536
40,0.0,0.0,0.0,0.0,0.0,0.0
8,0.02,0.006211180124223602,0.00947867298578199,0.0,0.0,0.19823986317056053
20,0.06,0.02586206896551724,0.03614457831325301,0.04584304584304585,0.0,0.5546370690016156
48,0.12,0.03870967741935484,0.05853658536585366,0.1549908424908425,0.25,0.609236515587835
2,0.16,0.07920792079207921,0.10596026490066227,0.4523894578074144,0.6,0.7700813764498378
23,0.06,0.0189873417721519,0.028846153846153848,0.125,0.125,0.7368159897778556
Avg,0.15881818181818178,0.0952117010848403,0.10680836887597285,0.1640781507391261,0.15955343915343914,0.42116364217018004
